word_id,word,translation into English,SER_m,SER_sd
word3294,MARAVILLOSO,MAGNIFICENT,5.162,1.849
word3295,MARCADO,MARKED,2.235,1.281
word3296,MARCAR,MARK,3.706,1.715
word3297,MARCHAR,MARCH,3.324,1.646
word3298,MARCHARSE,LEAVE,4.235,1.689
word3299,MARCIANAS,MARCIANS,2.429,1.290
word3300,MARCO,FRAMEWORK,2.057,1.211
word3301,MAREADO,DIZZY,4.265,1.693
word3302,MAREAR,DIZZY,4.686,1.491
word3303,MAREARSE,DIZZY,4.895,1.311
word3304,MAREJADA,SWELL,2.200,1.605
word3305,MARFIL,IVORY,3.579,1.654
word3306,MARGARITA,DAISY,4.543,1.788
word3307,MARGEN,MARGIN,2.471,1.542
word3308,MARIDO,HUSBAND,3.971,1.527
word3309,MARIPOSA,BUTTERFLY,4.590,1.874
word3310,MARIQUITA,LADYBUG,3.722,1.814
word3311,MARISCAL,MARSHAL,2.457,1.502
word3312,MÁRMOL,MARBLE,3.162,1.788
word3313,MARQUÉS,MARQUIS,2.711,1.754
word3314,MARRÓN,BROWN,3.343,1.939
word3315,MARTES,TUESDAY,2.265,1.310
word3316,MARTILLAR,HAMMER,3.735,1.928
word3317,MARTILLO,HAMMER,3.816,2.012
word3318,MÁRTIR,MARTYR,3.314,2.069
word3319,MARTIRIO,MARTYRDOM,4.029,1.850
word3320,MARZO,MARCH,3.886,1.937
word3321,MASA,DOUGH,3.615,1.955
word3322,MASACRAR,MASSACRE,4.676,2.028
word3323,MASACRE,MASSACRE,4.824,1.850
word3324,MASAJE,MASSAGE,5.857,1.458
word3325,MASAJEAR,MASSAGE,5.359,1.564
word3326,MASCAR,CHEW,3.514,2.129
word3327,MASCOTA,PET,5.257,1.651
word3328,MASCULINO,MASCULINE,3.684,1.919
word3329,MASÓN,MASON,2.135,1.512
word3330,MASTICAR,CHEW,4.000,1.910
word3331,MASTURBAR,MASTURBATE,4.829,1.902
word3332,MASTURBARSE,MASTURBATE,5.457,1.755
word3333,MATANZA,SLAUGHTER,4.972,1.964
word3334,MATAR,KILL,5.853,0.989
word3335,MATEMÁTICA,MATH,3.382,2.118
word3336,MATEMÁTICAS,MATHEMATICS,3.314,1.745
word3337,MATEMÁTICO,MATHEMATICAL,2.765,1.597
word3338,MATERIA,MATTER,2.556,2.049
word3339,MATERIAL,MATERIAL,2.882,1.431
word3340,MATERIALIZARSE,MATERIALIZE,3.143,1.785
word3341,MATERNAL,MATERNAL,4.222,2.030
word3342,MATIZAR,NUANCE,2.625,1.612
word3343,MATRIMONIAL,MATRIMONIAL,3.829,1.485
word3344,MATRIMONIO,MARRIAGE,4.800,1.659
word3345,MATRIZ,MATRIX,2.206,1.388
word3346,MÁXIMA,GREATEST,3.543,1.915
word3347,MÁXIMO,MAXIMUM,3.857,2.130
word3348,MAYO,MAY,3.897,1.483
word3349,MAYOR,HIGHER,3.743,1.771
word3350,MAYORES,GREATER,3.294,1.447
word3351,MEAR,PISS,4.400,1.850
word3352,MECÁNICO,MECHANIC,2.882,1.647
word3353,MECANISMO,MECHANISM,2.765,1.437
word3354,MECEDORA,ROCKER,3.147,1.579
word3355,MECHERO,LIGHTER,4.114,1.906
word3356,MEDALLA,MEDAL,3.824,2.037
word3357,MEDIA,MEAN,2.559,1.521
word3358,MEDIAR,MEDIATE,3.171,1.524
word3359,MEDIATIZAR,INTERFERE,2.559,1.418
word3360,MÉDICA,MEDICAL,4.243,1.722
word3361,MEDICINA,MEDICINE,4.000,1.435
word3362,MÉDICO,PHYSICIAN,3.853,1.598
word3363,MEDIEVAL,MEDIEVAL,3.158,1.685
word3364,MEDIO,MEDIUM,2.333,1.690
word3365,MEDIR,MEASURE,2.568,1.482
word3366,MEDITAR,MEDITATE,3.973,1.863
word3367,MEDRAR,THRIVE,2.514,1.597
word3368,MÉDULA,MARROW,3.457,1.578
word3369,MEJILLA,CHEEK,4.595,1.691
word3370,MEJOR,BEST,4.000,2.058
word3371,MEJORAR,IMPROVE,4.029,1.696
word3372,MEJORES,BEST,3.743,2.077
word3373,MELANCOLÍA,MELANCHOLIA,4.647,1.649
word3374,MELENA,MANE,4.447,1.719
word3375,MELOCOTÓN,PEACH,4.821,1.972
word3376,MELODÍA,MELODY,5.553,1.465
word3377,MEMBRANA,MEMBRANE,3.053,1.643
word3378,MEMORIA,MEMORY,4.147,1.520
word3379,MEMORIZAR,MEMORIZE,4.081,1.801
word3380,MENCIONAR,MENTION,2.919,1.552
word3381,MENDIGAR,BEG,4.571,1.960
word3382,MENDIGO,BEGGAR,4.595,1.674
word3383,MENESTER,NECESSARY,2.684,1.526
word3384,MENGUANTE,WANING,2.676,1.454
word3385,MENOR,LESS,2.474,1.350
word3386,MENOSPRECIO,SCORN,4.243,1.906
word3387,MENSAJE,MESSAGE,3.235,1.519
word3388,MENSUAL,MONTHLY,2.735,1.524
word3389,MENTAL,MENTAL,4.571,1.596
word3390,MENTE,MIND,4.711,1.859
word3391,MENTIR,LIE,3.263,1.927
word3392,MENTIRA,LIE,4.353,1.649
word3393,MENTIROSA,LIAR,4.000,1.907
word3394,MENTIROSO,LIAR,4.647,1.631
word3395,MENTÓN,CHIN,2.821,1.652
word3396,MEÑIQUE,PINKY,2.829,1.839
word3397,MERCADO,MARKET,3.882,1.684
word3398,MERCANCÍA,MERCHANDISE,2.294,1.360
word3399,MERCANTILIZAR,COMMERCIALIZE,1.829,1.071
word3400,MERCED,MERCY,2.378,1.381
word3401,MERECER,DESERVE,3.647,1.739
word3402,MERENDAR,SNACK,5.114,1.605
word3403,MERIENDA,SNACK,5.462,1.847
word3404,MÉRITO,MERIT,3.921,2.235
word3405,MERLUZA,HAKE,3.868,1.711
word3406,MERMELADA,JAM,4.353,1.873
word3407,MERO,MERE,2.692,1.809
word3408,MES,MONTH,2.647,1.739
word3409,MESA,TABLE,2.735,1.711
word3410,META,GOAL,4.486,1.788
word3411,METABOLIZAR,METABOLIZE,2.889,1.489
word3412,METÁFORA,METAPHOR,3.941,1.906
word3413,METAFORIZAR,METAFORIZE,2.714,1.426
word3414,METAL,METAL,3.353,1.857
word3415,METÁLICA,METALLIC,3.486,1.895
word3416,METEOROLÓGICO,METEOROLOGICAL,3.765,1.742
word3417,METER,PUT,3.382,1.843
word3418,MÉTODO,METHOD,2.618,1.706
word3419,METRALLETA,MACHINE GUN,4.914,1.721
word3420,METRO,METER,3.706,1.605
word3421,MEZCLAR,MIX,3.444,1.889
word3422,MEZQUITA,MOSQUE,3.026,1.910
word3423,MIEDO,FEAR,5.206,1.684
word3424,MIEDOSO,FEARFUL,4.324,1.430
word3425,MIEL,HONEY,4.353,1.824
word3426,MIEMBRO,MEMBER,4.176,1.623
word3427,MIÉRCOLES,WEDNESDAY,2.471,1.522
word3428,MILAGRO,MIRACLE,3.735,2.206
word3429,MILICIA,MILITIA,2.853,1.828
word3430,MILITAR,MILITARY,3.471,1.727
word3431,MILITARES,MILITARY,3.622,1.934
word3432,MILLA,MILE,2.529,1.482
word3433,MILLONARIO,MILLIONAIRE,3.500,1.674
word3434,MINA,MINE,2.943,1.533
word3435,MINERO,MINER,3.086,1.483
word3436,MINIATURA,MINIATURE,2.324,1.199
word3437,MÍNIMA,MINIMUM,2.368,1.403
word3438,MÍNIMO,MINIMUM,2.714,1.840
word3439,MINISTERIO,MINISTRY,2.657,1.697
word3440,MINISTRO,MINISTER,2.765,1.539
word3441,MINUCIOSO,METICULOUS,3.029,1.562
word3442,MINUTO,MINUTE,3.206,1.702
word3443,MIOPE,MYOPIC,3.649,2.085
word3444,MIRAR,LOOK,4.184,1.674
word3445,MIRARSE,LOOK,4.412,1.794
word3446,MISA,MASS,3.294,2.082
word3447,MISERIA,MISERY,3.737,1.996
word3448,MISIÓN,MISSION,4.057,1.662
word3449,MISTERIO,MYSTERY,4.029,1.566
word3450,MÍSTICO,MYSTICAL,4.314,1.694
word3451,MITAD,HALF,3.051,1.791
word3452,MITO,MYTH,2.794,1.591
word3453,MITOLOGÍA,MYTHOLOGY,2.833,1.502
word3454,MIXTA,MIXED,3.179,2.024
word3455,MOBILIARIO,FURNITURE,2.853,1.617
word3456,MOCEDAD,YOUTH,2.200,1.410
word3457,MODALIDAD,MODALITY,2.385,1.680
word3458,MODELAR,MOULD,3.081,1.785
word3459,MODELO,MODEL,3.649,2.071
word3460,MODERADO,MODERATE,2.763,1.667
word3461,MODERAR,MODERATE,3.206,1.343
word3462,MODERNIZARSE,MODERNIZE,3.389,1.809
word3463,MODERNO,MODERN,3.886,1.952
word3464,MODESTIA,MODESTY,3.706,1.715
word3465,MODESTO,MODEST,3.622,1.800
word3466,MODIFICAR,MODIFY,2.417,1.442
word3467,MODO,MODE,2.282,1.503
word3468,MOFETA,SKUNK,4.474,2.263
word3469,MOHO,MOLD,3.943,1.781
word3470,MOJADA,HUMID,4.343,1.533
word3471,MOJADO,WET,4.147,1.654
word3472,MOJAR,WET,4.692,1.922
word3473,MOJARSE,GET WET,5.429,1.685
word3474,MOLDE,MOLD,2.333,1.512
word3475,MOLE,MASS,2.378,1.722
word3476,MOLER,GRIND,3.000,1.758
word3477,MOLESTAR,BOTHER,4.676,1.736
word3478,MOLESTIA,ANNOYANCE,4.314,1.530
word3479,MOLESTO,ANNOYING,4.686,1.711
word3480,MOLINO,WINDMILL,3.405,2.153
word3481,MOMENTO,MOMENT,3.794,1.572
word3482,MOMIA,MUMMY,3.083,1.697
word3483,MONARQUÍA,MONARCHY,2.714,1.759
word3484,MONÁRQUICO,MONARCHICAL,3.206,1.789
word3485,MONASTERIO,MONASTERY,2.974,1.597
word3486,MONEDA,COIN,3.912,1.747
word3487,MONJA,NUN,2.605,1.685
word3488,MONJE,MONK,2.432,1.625
word3489,MONO,MONKEY,4.333,1.782
word3490,MONÓLOGO,MONOLOGUE,3.763,1.747
word3491,MONOPOLIO,MONOPOLY,2.083,1.556
word3492,MONOPOLIZAR,MONOPOLIZE,2.706,1.715
word3493,MONOTONÍA,MONOTONY,3.400,1.786
word3494,MONSTRUO,MONSTER,4.588,1.579
word3495,MONTADA,MOUNTED,2.571,1.441
word3496,MONTAÑA,MOUNTAIN,4.629,1.942
word3497,MONTAR,MOUNT,3.235,1.597
word3498,MONTARSE,MOUNT,3.353,1.390
word3499,MONTE,HILL,4.273,2.004
word3500,MONTÓN,HEAP,2.829,1.272
word3501,MOÑO,HAIR BUN,3.971,1.948
word3502,MOQUETA,CARPET,3.059,1.825
word3503,MORA,BLACKBERRY,4.316,2.132
word3504,MORADO,PURPLE,3.273,1.547
word3505,MORAL,MORAL,4.314,1.586
word3506,MORALIZAR,MORALIZE,3.629,1.664
word3507,MORBOSO,MORBID,4.000,1.917
word3508,MORDER,BITE,5.265,1.421
word3509,MORDERSE,BITE,5.333,1.472
word3510,MORGUE,MORGUE,3.118,2.171
word3511,MORIBUNDO,DYING,4.865,1.932
word3512,MORIR,DIE,4.947,2.066
word3513,MORO,MOOR,3.216,1.766
word3514,MORRO,SNOUT,3.471,1.656
word3515,MORTAL,MORTAL,4.735,1.959
word3516,MORTIFICAR,MORTIFY,3.441,1.501
word3517,MORUNO,MOORISH,2.647,1.555
word3518,MOSCA,FLY,3.556,1.681
word3519,MOSQUITO,MOSQUITO,3.600,1.913
word3520,MOSTRAR,SHOW,3.543,1.540
word3521,MOTE,NICKNAME,3.765,1.810
word3522,MOTO,MOTORCYCLE,4.429,1.867
word3523,MOTOR,MOTOR,3.361,1.807
word3524,MOVER,MOVE,3.457,1.788
word3525,MOVERSE,MOVE,3.861,1.676
word3526,MÓVIL,MOBILE,5.057,1.552
word3527,MOVILIDAD,MOBILITY,4.057,1.999
word3528,MOVILIZAR,MOBILIZE,3.057,1.533
word3529,MOZO,LAD,2.914,1.738
word3530,MUCHACHO,YOUNGSTER,3.882,1.771
word3531,MUCHEDUMBRE,CROWD,3.886,1.711
word3532,MUCHÍSIMA,MUCH,4.200,1.530
word3533,MUCHÍSIMAS,MANY,4.229,1.896
word3534,MUCHÍSIMO,MUCH,4.118,1.684
word3535,MUCHÍSIMOS,MANY,3.917,1.977
word3536,MUCOSIDAD,MUCUS,3.941,1.687
word3537,MUDAR,MOVE OUT,3.441,1.709
word3538,MUDO,MUTE,4.171,1.963
word3539,MUEBLE,FURNITURE,3.077,1.938
word3540,MUECA,GRIN,4.235,1.372
word3541,MUELLE,DOCK,3.000,1.537
word3542,MUERTE,DEATH,5.647,1.649
word3543,MUERTO,DEAD,5.053,1.739
word3544,MUESTRA,SAMPLE,2.857,1.478
word3545,MUGRE,DIRT,4.486,1.616
word3546,MUJER,WOMAN,4.842,1.653
word3547,MULA,MULE,2.897,1.803
word3548,MULETA,CRUTCH,3.206,1.473
word3549,MULO,MULE,2.265,1.355
word3550,MULTA,FINE,3.706,1.624
word3551,MÚLTIPLE,MULTIPLE,2.606,1.657
word3552,MULTITUD,CROWD,4.892,1.663
word3553,MUNDO,WORLD,5.235,1.707
word3554,MUNICIÓN,AMMUNITION,3.389,1.946
word3555,MUNICIPIO,MUNICIPALITY,2.795,1.609
word3556,MUÑECA,DOLL,4.432,1.966
word3557,MUÑECO,DOLL,3.882,1.629
word3558,MURAL,MURAL,4.079,1.908
word3559,MURCIÉLAGO,BAT,3.472,1.934
word3560,MURMULLO,MURMUR,4.167,1.699
word3561,MURMURAR,SOUGH,4.471,1.440
word3562,MURO,WALL,3.257,1.884
word3563,MÚSCULO,MUSCLE,3.471,1.285
word3564,MUSCULOSO,MUSCULAR,3.789,1.877
word3565,MUSEO,MUSEUM,4.789,1.339
word3566,MUSGO,MOSS,3.500,1.863
word3567,MÚSICA,MUSIC,6.257,1.067
word3568,MUSICAL,MUSICAL,4.941,1.791
word3569,MÚSICO,MUSICIAN,4.946,2.054
word3570,MUSLO,THIGH,3.353,1.857
word3571,MUTACIÓN,MUTATION,2.686,1.409
word3572,MUTILAR,MAIM,4.162,2.304
word3573,MUTUA,MUTUAL,2.316,1.561
word3574,MUTUO,MUTUAL,3.029,1.790
word3575,NACER,BE BORN,5.059,1.496
word3576,NACIÓN,NATION,3.432,2.102
word3577,NACIONALIZAR,NATIONALIZE,3.206,1.737
word3578,NADADOR,SWIMMER,3.743,1.704
word3579,NADAR,SWIM,4.529,1.461
word3580,NARANJA,ORANGE,4.816,1.753
word3581,NARCÓTICO,NARCOTIC,3.324,1.901
word3582,NARCOTIZAR,NARCOTIZE,3.294,1.697
word3583,NARIZ,NOSE,3.486,1.755
word3584,NARRAR,NARRATE,3.912,1.583
word3585,NASAL,NASAL,3.324,1.753
word3586,NATA,CREAM,4.088,2.109
word3587,NATIVO,NATIVE,3.000,1.680
word3588,NATURAL,NATURAL,4.353,1.704
word3589,NATURALES,NATURAL,4.200,1.860
word3590,NATURALEZA,NATURE,5.154,1.785
word3591,NAUFRAGIO,SHIPWRECK,4.000,2.144
word3592,NÁUFRAGO,CASTAWAY,3.784,1.843
word3593,NÁUSEA,NAUSEA,4.895,1.607
word3594,NAVAJA,RAZOR,4.657,1.862
word3595,NAVE,NAVE,2.647,1.454
word3596,NAVEGAR,NAVIGATE,3.765,1.539
word3597,NAVIDAD,CHRISTMAS,5.647,1.631
word3598,NAVÍO,SHIP,2.882,1.665
word3599,NECESARIO,NECESSARY,3.189,1.745
word3600,NECESIDAD,NEED,4.486,1.869
word3601,NECESITAR,NEED,4.333,2.056
word3602,NÉCTAR,NECTAR,3.583,1.811
word3603,NEGAR,DENY,3.629,1.592
word3604,NEGATIVO,NEGATIVE,3.943,1.781
word3605,NEGLIGENCIA,NEGLIGENCE,3.618,1.875
word3606,NEGOCIAR,NEGOTIATE,3.108,1.745
word3607,NEGRA,BLACK,3.297,2.066
word3608,NEGRO,BLACK,4.343,1.814
word3609,NENA,BABY,4.075,1.979
word3610,NENE,BABY,3.735,1.831
word3611,NEÓN,NEON,3.500,1.875
word3612,NERVIO,NERVE,4.343,1.748
word3613,NERVIOSO,NERVOUS,4.794,1.343
word3614,NEURÓTICO,NEUROTIC,3.553,1.856
word3615,NEVERA,FRIDGE,3.765,1.724
word3616,NEXO,NEXUS,2.769,1.564
word3617,NIDO,NEST,3.432,1.864
word3618,NIEBLA,FOG,4.543,1.540
word3619,NIETO,GRANDCHILD,4.324,2.069
word3620,NIEVE,SNOW,5.176,1.585
word3621,NIÑO,BOY,5.000,1.590
word3622,NIVEL,LEVEL,2.647,1.574
word3623,NOBLE,NOBLE,3.371,1.646
word3624,NOCHE,NIGHT,5.111,1.785
word3625,NOCIÓN,NOTION,2.892,1.696
word3626,NOCTURNO,NOCTURNAL,4.824,1.336
word3627,NOGAL,WALNUT,3.622,2.139
word3628,NOMBRAR,NAME,2.618,1.577
word3629,NOMBRARSE,DESIGNATE,2.500,1.502
word3630,NOMBRE,NAME,3.514,2.005
word3631,NÓMINA,PAYROLL,3.441,1.744
word3632,NORMA,NORM,3.029,1.218
word3633,NORMAL,NORMAL,2.472,1.748
word3634,NORMALIZAR,NORMALIZE,2.629,1.416
word3635,NORMATIVA,NORMATIVE,2.794,1.737
word3636,NORTE,NORTH,4.211,1.803
word3637,NOSTALGIA,NOSTALGIA,5.568,1.573
word3638,NOTA,NOTE,3.647,1.889
word3639,NOTAR,REALIZE,4.176,1.946
word3640,NOTICIAS,NEWS,3.833,1.890
word3641,NOTIFICAR,NOTIFY,3.059,1.722
word3642,NOVELA,NOVEL,4.353,1.704
word3643,NOVIA,GIRLFRIEND,4.971,1.930
word3644,NOVIEMBRE,NOVEMBER,4.615,1.786
word3645,NOVIO,BOYFRIEND,5.333,2.094
word3646,NUBE,CLOUD,4.529,1.813
word3647,NUBES,CLOUDS,4.658,1.760
word3648,NUBLADO,OVERCAST,4.361,1.533
word3649,NUCA,NAPE,3.077,1.768
word3650,NUCLEAR,NUCLEAR,4.029,2.079
word3651,NÚCLEO,CORE,2.528,1.748
word3652,NUDO,KNOT,3.324,1.718
word3653,NUERA,DAUGHTER-IN-LAW,3.132,1.773
word3654,NUEVA,NEW,3.447,1.735
word3655,NUEVAS,NEW,3.684,1.919
word3656,NUEVO,NEW,4.294,1.697
word3657,NUEVOS,NEW,3.829,1.723
word3658,NUEZ,NUT,3.765,2.230
word3659,NULA,VOID,2.853,1.877
word3660,NULO,NULL,2.412,1.617
word3661,NÚMERO,NUMBER,2.500,1.964
word3662,NUPCIAL,BRIDAL,2.829,1.671
word3663,NUTRIR,NOURISH,3.765,1.634
word3664,OBEDECER,OBEY,3.382,1.859
word3665,OBESA,OBESE,3.676,1.609
word3666,OBESIDAD,OBESITY,3.912,1.545
word3667,OBISPO,BISHOP,2.294,1.382
word3668,OBJECIÓN,OBJECTION,2.143,1.216
word3669,OBJETIVO,OBJECTIVE,3.706,2.008
word3670,OBJETO,OBJECT,2.886,1.491
word3671,OBLIGACIÓN,OBLIGATION,3.765,1.724
word3672,OBLIGATORIA,MANDATORY,3.735,1.896
word3673,OBRA,WORK,3.667,1.767
word3674,OBRAR,ACT,2.706,1.467
word3675,OBRERO,WORKER,2.972,1.630
word3676,OBSCENO,OBSCENE,3.528,1.964
word3677,OBSEQUIO,GIFT,3.353,1.756
word3678,OBSERVAR,OBSERVE,4.176,1.850
word3679,OBSESIÓN,OBSESSION,4.811,1.713
word3680,OBSESIONAR,OBSESS,4.471,2.149
word3681,OBSTÁCULO,OBSTACLE,3.472,1.844
word3682,OBTENER,OBTAIN,3.629,1.896
word3683,OBVIAR,OBVIATE,2.730,1.503
word3684,OCASIÓN,OCCASION,3.265,1.746
word3685,OCASIONAR,CAUSE,2.618,1.741
word3686,OCASO,SUNSET,4.235,1.597
word3687,OCCIDENTAL,WESTERN,2.444,1.403
word3688,OCCIDENTE,WEST,3.059,1.594
word3689,OCÉANO,OCEAN,5.417,1.628
word3690,OCIO,LEISURE,4.861,1.477
word3691,OCTUBRE,OCTOBER,3.829,1.636
word3692,OCULAR,OCULAR,3.853,2.091
word3693,OCULISTA,OCULIST,3.857,1.912
word3694,OCULTAR,CONCEAL,3.405,1.443
word3695,OCULTO,HIDDEN,3.171,1.382
word3696,OCUPACIÓN,OCCUPATION,3.029,1.562
word3697,OCUPACIONAL,OCCUPATIONAL,2.703,1.596
word3698,OCUPAR,OCCUPY,2.513,1.520
word3699,OCURRIR,OCCUR,3.353,1.790
word3700,ODIAR,HATE,5.147,1.794
word3701,ODIO,HATE,5.382,1.826
word3702,ODIOSA,HATEFUL,3.778,1.899
word3703,ODISEA,ODYSSEY,2.824,1.766
word3704,OESTE,WEST,2.647,1.668
word3705,OFENDER,OFFEND,3.794,1.610
word3706,OFERTAR,BID,2.471,1.522
word3707,OFICIAL,OFFICIAL,2.294,1.548
word3708,OFICINA,OFFICE,2.559,1.460
word3709,OFICIO,JOB,3.128,1.641
word3710,OFRECER,OFFER,3.706,1.643
word3711,OÍDO,EAR,4.686,1.952
word3712,OÍR,HEAR,5.000,1.907
word3713,OJO,EYE,4.737,1.483
word3714,OLA,WAVE,4.647,2.073
word3715,OLEAJE,WAVES,5.294,1.801
word3716,ÓLEO,OIL,3.912,1.815
word3717,OLER,SMELL,5.314,1.762
word3718,OLFATEAR,SMELL,5.059,1.969
word3719,OLFATO,SMELL,5.486,1.463
word3720,OLISQUEAR,SNIFF,4.026,1.953
word3721,OLIVO,OLIVE TREE,3.943,2.071
word3722,OLLA,POT,2.946,1.715
word3723,OLOR,ODOR,5.794,1.629
word3724,OLVIDAR,FORGET,4.382,1.776
word3725,OLVIDARSE,FORGET,4.730,1.910
word3726,OLVIDO,OBLIVION,4.235,1.986
word3727,OMBLIGO,NAVEL,4.343,1.955
word3728,OMITIR,OMIT,2.605,1.498
word3729,ONDA,WAVE,3.636,1.711
word3730,OPCIÓN,OPTION,3.057,1.571
word3731,ÓPERA,OPERA,4.943,1.644
word3732,OPERAR,OPERATE,4.350,1.929
word3733,OPINAR,BELIEVE,4.077,1.883
word3734,OPINIÓN,OPINION,3.784,1.988
word3735,OPIO,OPIUM,2.974,1.867
word3736,OPONER,OPPOSE,3.147,1.438
word3737,OPORTUNIDAD,OPPORTUNITY,4.471,1.895
word3738,OPOSITAR,OPPOSITE,4.086,1.946
word3739,OPTAR,OPT,3.324,1.886
word3740,ÓPTICA,OPTICS,4.029,1.487
word3741,ÓPTICO,OPTICAL,3.472,1.781
word3742,OPTIMISMO,OPTIMISM,5.128,1.641
word3743,OPTIMIZAR,OPTIMIZE,3.286,1.655
word3744,OPUESTO,OPPOSITE,3.206,1.771
word3745,ORACIÓN,SENTENCE,2.971,1.623
word3746,ORAL,ORAL,3.595,1.658
word3747,ORAR,PRAY,2.914,1.991
word3748,ÓRBITA,ORBIT,2.028,1.158
word3749,ORDEN,ORDER,3.571,1.867
word3750,ORDENADO,ORDERED,3.718,1.761
word3751,ORDENADOR,COMPUTER,4.059,1.687
word3752,ORDENAR,ORDER,3.500,2.007
word3753,OREJA,EAR,4.000,2.351
word3754,OREJERAS,EARMUFFS,3.216,1.782
word3755,ORGÁNICA,ORGANIC,3.471,1.745
word3756,ORGANISMO,ORGANISM,3.118,1.572
word3757,ORGANIZACIÓN,ORGANIZATION,2.853,1.672
word3758,ORGANIZAR,ORGANIZE,3.711,1.958
word3759,ÓRGANO,ORGAN,4.600,1.631
word3760,ORGASMO,ORGASM,6.371,1.239
word3761,ORGÍA,ORGY,5.176,1.992
word3762,ORGULLO,PRIDE,4.829,1.757
word3763,ORGULLOSO,PROUD,4.316,2.094
word3764,ORIENTACIÓN,ORIENTATION,2.824,1.242
word3765,ORIENTAL,ORIENTAL,3.486,1.579
word3766,ORIENTE,EAST,3.857,1.958
word3767,ORIGEN,ORIGIN,3.132,1.961
word3768,ORIGINAL,ORIGINAL,3.757,1.877
word3769,ORIGINAR,ORIGINATE,3.412,1.844
word3770,ORILLA,SHORE,4.029,1.784
word3771,ORINA,URINE,3.457,1.559
word3772,ORINAR,PEE,5.086,1.755
word3773,ORO,GOLD,4.237,1.807
word3774,ORQUESTA,ORCHESTRA,5.026,1.700
word3775,OSCILAR,RANGE,2.711,1.691
word3776,OSCURA,DARK,4.579,1.795
word3777,OSCURECER,OVERSHADOW,4.432,1.659
word3778,OSCURECERSE,DARKEN,4.111,1.652
word3779,OSCURIDAD,DARKNESS,4.923,1.841
word3780,OSCURO,DARK,5.171,1.424
word3781,ÓSEA,BONE,2.974,1.793
word3782,OSO,BEAR,4.257,1.578
word3783,OSTENTAR,OCCUPY,2.543,1.686
word3784,OTOÑO,AUTUMN,4.588,1.811
word3785,OVEJA,SHEEP,3.658,1.615
word3786,OXIDADO,RUSTY,3.618,1.393
word3787,OXIDAR,OXIDIZE,3.353,1.631
word3788,OZONO,OZONE,3.030,1.649
word3789,PABELLÓN,PAVILION,3.400,1.913
word3790,PACIENTE,PATIENT,3.647,1.574
word3791,PACIFISMO,PACIFISM,4.029,1.642
word3792,PACTAR,AGREE,3.353,1.433
word3793,PACTO,COVENANT,3.029,1.425
word3794,PADECER,SUFFER,4.143,1.700
word3795,PADRE,FATHER,5.944,1.492
word3796,PAELLA,PAELLA,4.647,1.649
word3797,PAGAR,PAY,3.441,1.637
word3798,PÁGINA,PAGE,3.286,1.742
word3799,PAÍS,COUNTRY,3.526,1.928
word3800,PAISANO,CIVILIAN,3.059,1.556
word3801,PAJA,STRAW,4.382,1.985
word3802,PAJAR,HAYSTACK,2.892,1.745
word3803,PÁJARO,BIRD,3.912,1.525
word3804,PALABRA,WORD,3.500,1.989
word3805,PALACIO,PALACE,4.143,1.817
word3806,PALADAR,PALATE,3.919,2.033
word3807,PALIZA,BEATING,4.105,2.011
word3808,PALMA,PALM,3.194,2.054
word3809,PALMADA,SLAP,4.306,2.040
word3810,PALMO,SPAN,1.765,0.955
word3811,PALO,STICK,2.743,1.540
word3812,PALOMA,DOVE,3.526,1.555
word3813,PALPAR,PALPATE,5.206,1.981
word3814,PAN,BREAD,4.811,2.145
word3815,PANA,CORDUROY,3.400,1.786
word3816,PANCARTA,BANNER,3.400,1.866
word3817,PÁNICO,PANIC,5.000,1.816
word3818,PANORAMA,LANDSCAPE,3.400,1.519
word3819,PANTALLA,SCREEN,3.400,1.928
word3820,PANTALÓN,PANTS,2.886,1.641
word3821,PANTANO,SWAMP,3.647,1.704
word3822,PANTERA,PANTHER,4.053,1.739
word3823,PANZA,BELLY,3.179,1.520
word3824,PAÑO,RAG,2.629,1.497
word3825,PAÑUELO,HANDKERCHIEF,3.778,1.899
word3826,PAPA,POPE,4.486,2.317
word3827,PAPÁ,DAD,5.056,2.329
word3828,PAPEL,PAPER,3.364,1.966
word3829,PAQUETE,PACKET,3.559,1.812
word3830,PAR,PAIR,2.410,1.802
word3831,PARÁBOLA,PARABLE,2.686,1.795
word3832,PARABÓLICA,PARABOLIC,2.571,1.685
word3833,PARADIGMA,PARADIGM,2.500,1.856
word3834,PARADOJA,PARADOX,3.353,1.686
word3835,PARAGUAS,UMBRELLA,3.147,1.374
word3836,PARAÍSO,PARADISE,5.139,1.885
word3837,PARALELO,PARALLEL,2.250,1.461
word3838,PARÁLISIS,PARALYSIS,4.158,1.732
word3839,PARALIZAR,PARALYZE,4.086,2.077
word3840,PARANORMAL,PARANORMAL,4.441,1.941
word3841,PARAR,STOP,2.811,1.630
word3842,PARARSE,STOP,2.684,1.544
word3843,PARCELA,PLOT,2.824,1.445
word3844,PARCHE,PATCH,3.114,1.510
word3845,PARECER,SEEM,2.559,1.440
word3846,PARECERSE,RESEMBLE,3.600,1.594
word3847,PARECIDO,SIMILAR,3.176,1.445
word3848,PARED,WALL,2.412,1.520
word3849,PAREJA,COUPLE,4.806,2.012
word3850,PARENTESCO,KINSHIP,3.265,1.675
word3851,PARÉNTESIS,PARENTHESIS,2.257,1.521
word3852,PARIENTE,RELATIVE,4.529,1.727
word3853,PARIR,GIVE BIRTH,4.889,2.067
